date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:14	3118/3118	---M--	200	added ('OK')	image/png	etag:%22c8383d-c2e-5ee639440c900%22	https://thenanonetwork.com/wp-content/uploads/2022/11/collaboration.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/11/collaboration.png	(from https://thenanonetwork.com/)
18:27:14	15554/15554	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Oct%202023%2013:27:09%20GMT	https://thenanonetwork.com/contact/	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/contact/index.html	(from https://thenanonetwork.com/)
18:27:14	10149/10149	---M--	200	added ('OK')	image/png	etag:%22c8383e-27a5-5ee6399f9a100%22	https://thenanonetwork.com/wp-content/uploads/2022/11/cryptotalk.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/11/cryptotalk.png	(from https://thenanonetwork.com/)
18:27:15	6728/6728	---M--	200	added ('OK')	image/png	etag:%22c83842-1a48-5ee6399db1c80%22	https://thenanonetwork.com/wp-content/uploads/2022/11/nano-wallet.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/11/nano-wallet.png	(from https://thenanonetwork.com/)
18:27:16	13453/13453	---M--	200	added ('OK')	image/png	etag:%22c8383b-348d-5ee6a978b8300%22	https://thenanonetwork.com/wp-content/uploads/2022/11/Chart-1.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/11/Chart-1.png	(from https://thenanonetwork.com/)
18:27:17	34854/34854	---M--	200	added ('OK')	image/png	etag:%22c8383f-8826-5ee7f9f095700%22	https://thenanonetwork.com/wp-content/uploads/2022/11/liquidity-pool.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/11/liquidity-pool.png	(from https://thenanonetwork.com/)
18:27:18	15205/15205	---M--	200	added ('OK')	image/png	etag:%22c83841-3b65-5ee7f867ab800%22	https://thenanonetwork.com/wp-content/uploads/2022/11/marketing-dev.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/11/marketing-dev.png	(from https://thenanonetwork.com/)
18:27:18	15402/15402	---M--	200	added ('OK')	image/png	etag:%22c8383a-3c2a-5ee7f8fe59b80%22	https://thenanonetwork.com/wp-content/uploads/2022/11/buyback-burn.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/11/buyback-burn.png	(from https://thenanonetwork.com/)
18:27:18	13100/13100	---M--	200	added ('OK')	image/png	etag:%22c83843-332c-5ee7f89389f80%22	https://thenanonetwork.com/wp-content/uploads/2022/11/reflections.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/11/reflections.png	(from https://thenanonetwork.com/)
18:27:18	84770/84770	---M--	200	added ('OK')	image/png	etag:%22c837df-14b22-5ee40b74abf00%22	https://thenanonetwork.com/wp-content/themes/nano/images/bank.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/themes/nano/images/bank.png	(from https://thenanonetwork.com/)
18:27:19	387864/387864	---M--	200	added ('OK')	image/png	etag:%22c837f2-5eb18-5ee40bf476c80%22	https://thenanonetwork.com/wp-content/themes/nano/images/robot.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/themes/nano/images/robot.png	(from https://thenanonetwork.com/)
18:27:20	137440/137440	---M--	200	added ('OK')	image/jpeg	etag:%22dc2d74-218e0-5ef29d2499037%22	https://thenanonetwork.com/wp-content/uploads/2022/12/partners-scaled.jpg	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/12/partners-scaled.jpg	(from https://thenanonetwork.com/)
18:27:21	9813/9813	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Dec%202022%2013:49:02%20GMT	https://thenanonetwork.com/wp-content/plugins/autoptimize/classes/external/js/lazysizes.min.js	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/plugins/autoptimize/classes/external/js/lazysizes.min.js	(from https://thenanonetwork.com/)
18:27:22	10565/10565	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Dec%202022%2021:11:36%20GMT	https://thenanonetwork.com/wp-content/cache/autoptimize/js/autoptimize_single_7f0734e228d3f1a255a8b817a5005b8e.js	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/cache/autoptimize/js/autoptimize_single_7f0734e228d3f1a255a8b817a5005b8e.js	(from https://thenanonetwork.com/)
18:27:22	102515/102515	---M--	200	added ('OK')	image/svg+xml	etag:%22c837de-19073-5ee401f6b5a00%22	https://thenanonetwork.com/wp-content/themes/nano/images/anti-dump.svg	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/themes/nano/images/anti-dump.svg	(from https://thenanonetwork.com/)
18:27:23	12652/12652	---M-Z	200	added ('OK')	application/javascript	etag:%22ba12ef-316c-5efd02e8d1c6d-gzip%22	https://thenanonetwork.com/wp-content/cache/autoptimize/js/autoptimize_single_f57435a927d422043befe66bd74f4d68.js	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/cache/autoptimize/js/autoptimize_single_f57435a927d422043befe66bd74f4d68.js	(from https://thenanonetwork.com/)
18:27:24	20979/20979	---M--	200	added ('OK')	image/png	etag:%22c837f3-51f3-5ee40c0f2ab80%22	http://thenanonetwork.com/wp-content/themes/nano/images/world.png	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/themes/nano/images/world.png	(from https://thenanonetwork.com/wp-content/cache/autoptimize/css/autoptimize_single_afa5cc6b90fd3c46004ff5511ae8b8eb.css)
18:27:25	1432/1432	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Oct%202023%2013:27:21%20GMT	https://thenanonetwork.com/wp-json/wp/v2/pages/11	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-json/wp/v2/pages/11.json	(from https://thenanonetwork.com/contact/)
18:27:25	2357/2357	---MC-	200	added ('OK')	application/json	date:Sat,%2021%20Oct%202023%2013:27:23%20GMT	https://thenanonetwork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenanonetwork.com%2Fcontact%2F	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-json/oembed/1.0/embed5ea2.json	(from https://thenanonetwork.com/contact/)
18:27:26	2409/2409	---M-Z	200	added ('OK')	text/xml	date:Sat,%2021%20Oct%202023%2013:27:23%20GMT	https://thenanonetwork.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthenanonetwork.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-json/oembed/1.0/embedb94f	(from https://thenanonetwork.com/contact/)
18:30:06	9247286/9247286	---M--	200	added ('OK')	application/pdf	etag:%22dc1849-8d1a36-5ef2f08933e72%22	https://thenanonetwork.com/wp-content/uploads/2022/12/NanoNetwork-Whitepaper-V2.pdf	C:/My%20Web%20Sites/pepebot/thenanonetwork.com/wp-content/uploads/2022/12/NanoNetwork-Whitepaper-V2.pdf	(from https://thenanonetwork.com/)
